pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,chartType,displayLock,scanproflg,id
1702,21,equity,Bharat Heavy Electricals,nse,Falling Trendine,Bullish Reversal,30 mins,BHE,Closed,Y,0,1970-01-01,2026-08-12 11:06:49,2026-07-24 11:54:52,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bharat Heavy Electricals"",""sc_symbol"":""BHEL"",""sc_scripcode"":""500103"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""411.90"",""pattern_type"":""buy"",""cmp"":""405.85"",""price_key"":""stk_BHE_N"",""target_price"":null,""target_return_prcnt"":""4.15"",""stoploss_price"":null,""stoploss_prcnt"":""2.40"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178487429133.png""},""rationale"":""A falling trendline breakout shows that buyers have broken above the resistance, and now we may see an upward move."",""action_type"":""add"",""created_at"":""2026-07-24 11:54:52"",""updated_at"":""2026-07-24 11:54:52""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178487429133.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-08-12 11:06:49"",""updated_at"":""2026-08-12 11:06:49""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786513009,1784874292,mc_pro_plus,N,3,
1741,21,equity,One 97 Communications Paytm,nse,Cup& Handle,Bullish Breakout,1 day,OC10,Closed,Y,0,1970-01-01,2026-08-12 09:37:43,2026-08-05 13:36:40,"{""chart_type"":""mc_pro_plus"",""sc_name"":""One 97 Communications Paytm"",""sc_symbol"":""PAYTM"",""sc_scripcode"":""543396"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1433.00"",""pattern_type"":""buy"",""cmp"":""1604.00"",""price_key"":""stk_OC10_N"",""target_price"":null,""target_return_prcnt"":""26.45"",""stoploss_price"":null,""stoploss_prcnt"":""6.07"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178591719946.png""},""rationale"":""The successful Cup & Handle breakout reflects strong accumulation and sustained buying interest."",""action_type"":""add"",""created_at"":""2026-08-05 13:36:40"",""updated_at"":""2026-08-05 13:36:40""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178650766278.png""},""rationale"":""12.16% up."",""action_type"":""close"",""created_at"":""2026-08-12 09:37:43"",""updated_at"":""2026-08-12 09:37:43""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786507663,1785917200,mc_pro_plus,N,3,
1732,21,equity,Eternal,nse,Horizontal Trendline,Breakout Retest,1 hour,Z01,Closed,Y,0,1970-01-01,2026-08-12 09:35:16,2026-08-03 13:19:37,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Eternal"",""sc_symbol"":""ETERNAL"",""sc_scripcode"":""543320"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""308.85"",""pattern_type"":""buy"",""cmp"":""317.35"",""price_key"":""stk_Z01_N"",""target_price"":null,""target_return_prcnt"":""3.61"",""stoploss_price"":null,""stoploss_prcnt"":""3.19"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178574337663.png""},""rationale"":""A horizontal resistance was tested as a support. A reversal from this level suggests buyers are willing to enter at this level."",""action_type"":""add"",""created_at"":""2026-08-03 13:19:37"",""updated_at"":""2026-08-03 13:19:37""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178650751581.png""},""rationale"":""Not moving as expected."",""action_type"":""close"",""created_at"":""2026-08-12 09:35:16"",""updated_at"":""2026-08-12 09:35:16""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786507516,1785743377,mc_pro_plus,N,3,
1759,21,equity,Zydus Lifesciences,nse,Descending Triangle,Bullish Reversal,2 hours,CHC,Closed,Y,0,1970-01-01,2026-08-12 09:20:44,2026-08-11 11:58:03,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Zydus Lifesciences"",""sc_symbol"":""ZYDUSLIFE"",""sc_scripcode"":""532321"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1149.00"",""pattern_type"":""buy"",""cmp"":""1175.00"",""price_key"":""stk_CHC_N"",""target_price"":null,""target_return_prcnt"":""3.66"",""stoploss_price"":null,""stoploss_prcnt"":""2.44"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178642968278.png""},""rationale"":""The Descending Triangle pattern is showing a bullish reversal as price breaks above the pattern resistance, signaling renewed buying momentum."",""action_type"":""add"",""created_at"":""2026-08-11 11:58:03"",""updated_at"":""2026-08-11 11:58:03""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178650664222.png""},""rationale"":""2.89% up."",""action_type"":""close"",""created_at"":""2026-08-12 09:20:44"",""updated_at"":""2026-08-12 09:20:44""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786506644,1786429683,mc_pro_plus,N,3,
1750,21,equity,Bharat Forge,nse,All-Time High Breakout,Multiple Resistance Breakout,1 hour,BFC,Closed,Y,0,1970-01-01,2026-08-10 14:28:07,2026-08-07 10:56:32,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bharat Forge"",""sc_symbol"":""BHARATFORG"",""sc_scripcode"":""500493"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""2254.10"",""pattern_type"":""buy"",""cmp"":""2101.00"",""price_key"":""stk_BFC_N"",""target_price"":null,""target_return_prcnt"":""10.91"",""stoploss_price"":null,""stoploss_prcnt"":""3.51"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178608039185.png""},""rationale"":""The multiple resistance breakout at an all-time high indicates trend resumption."",""action_type"":""add"",""created_at"":""2026-08-07 10:56:32"",""updated_at"":""2026-08-07 10:56:32""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178608039185.png""},""rationale"":""Pattern Failed."",""action_type"":""close"",""created_at"":""2026-08-10 14:28:07"",""updated_at"":""2026-08-10 14:28:07""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786352287,1786080392,mc_pro_plus,N,3,
1744,21,equity,Tata Technologies,nse,Horizontal Trendline,Bullish Breakout,1 day,TTL01,Closed,Y,0,1970-01-01,2026-08-07 15:26:53,2026-08-06 10:02:23,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Tata Technologies"",""sc_symbol"":""TATATECH"",""sc_scripcode"":""544028"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""793.00"",""pattern_type"":""buy"",""cmp"":""878.05"",""price_key"":""stk_TTL01_N"",""target_price"":null,""target_return_prcnt"":""11.35"",""stoploss_price"":null,""stoploss_prcnt"":""5.42"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178599074178.png""},""rationale"":""Price has broken above the horizontal resistance, confirming a bullish breakout and renewed buying momentum."",""action_type"":""add"",""created_at"":""2026-08-06 10:02:23"",""updated_at"":""2026-08-06 10:14:23""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178599209518.png""},""rationale"":""Ascending triangle breakout."",""action_type"":""update"",""created_at"":""2026-08-06 10:24:56"",""updated_at"":""2026-08-06 10:24:56""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178609661243.png""},""rationale"":""Stock of the Day with  ~10% gains."",""action_type"":""close"",""created_at"":""2026-08-07 15:26:53"",""updated_at"":""2026-08-07 15:26:53""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786096613,1785990743,mc_pro_plus,N,3,
1735,21,equity,Computer Age Management Services,nse,Symmetrical Triangle,Bullish Breakout,4 hours,CAM,Closed,Y,0,1970-01-01,2026-08-07 12:10:12,2026-08-04 10:56:45,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Computer Age Management Services"",""sc_symbol"":""CAMS"",""sc_scripcode"":""543232"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""825.60"",""pattern_type"":""buy"",""cmp"":""825.60"",""price_key"":""stk_CAM_N"",""target_price"":null,""target_return_prcnt"":""6.83"",""stoploss_price"":null,""stoploss_prcnt"":""4.19"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178582120489.png""},""rationale"":""After a strong rally, price entered a consolidation phase and now has broken  above the resistance, confirming a bullish continuation."",""action_type"":""add"",""created_at"":""2026-08-04 10:56:45"",""updated_at"":""2026-08-04 10:56:45""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178582120489.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-08-07 12:10:12"",""updated_at"":""2026-08-07 12:10:12""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786084812,1785821205,mc_pro_plus,N,3,
1742,21,equity,Samvardhana Motherson International,nse,Horizontal Trendline,Bullish Breakout,2 hours,MSS01,Closed,Y,0,1970-01-01,2026-08-07 12:02:18,2026-08-05 14:25:27,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Samvardhana Motherson International"",""sc_symbol"":""MOTHERSON"",""sc_scripcode"":""517334"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""155.72"",""pattern_type"":""buy"",""cmp"":""155.72"",""price_key"":""stk_MSS01_N"",""target_price"":null,""target_return_prcnt"":""5.32"",""stoploss_price"":null,""stoploss_prcnt"":""3.67"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178592012626.png""},""rationale"":""Price has decisively broken above the horizontal resistance, confirming renewed bullish momentum."",""action_type"":""add"",""created_at"":""2026-08-05 14:25:27"",""updated_at"":""2026-08-05 14:25:27""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178608433761.png""},""rationale"":""7.78% up."",""action_type"":""close"",""created_at"":""2026-08-07 12:02:18"",""updated_at"":""2026-08-07 12:02:18""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786084338,1785920127,mc_pro_plus,N,3,
1734,21,equity,Hindustan Zinc,nse,Horizontal Trendline,Bullish Reversal,2 hours,HZ,Closed,Y,0,1970-01-01,2026-08-07 09:31:14,2026-08-04 09:45:54,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Hindustan Zinc"",""sc_symbol"":""HINDZINC"",""sc_scripcode"":""500188"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""559.00"",""pattern_type"":""buy"",""cmp"":""591.15"",""price_key"":""stk_HZ_N"",""target_price"":null,""target_return_prcnt"":""8.23"",""stoploss_price"":null,""stoploss_prcnt"":""3.22"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178581695385.png""},""rationale"":""After a fall, price spent time building a base before breaking above the resistance zone and now has broken above the resistance, signaling buyers have regained control."",""action_type"":""add"",""created_at"":""2026-08-04 09:45:54"",""updated_at"":""2026-08-04 09:45:54""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178607527215.png""},""rationale"":""6.24% up."",""action_type"":""close"",""created_at"":""2026-08-07 09:31:14"",""updated_at"":""2026-08-07 09:31:14""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1786075274,1785816954,mc_pro_plus,N,3,
1733,21,equity,Welspun Corp,nse,Horizontal Trendline,Bullish Breakout,1 hour,WGS,Closed,Y,0,1970-01-01,2026-08-06 10:06:38,2026-08-03 14:07:50,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Welspun Corp"",""sc_symbol"":""WELCORP"",""sc_scripcode"":""532144"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1714.50"",""pattern_type"":""buy"",""cmp"":""1826.20"",""price_key"":""stk_WGS_N"",""target_price"":null,""target_return_prcnt"":""6.33"",""stoploss_price"":null,""stoploss_prcnt"":""4.00"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178574626982.png""},""rationale"":""A horizontal resistance breakout indicates that after a struggle at a similar zone, price has now broken above that zone suggesting bulls are gaining strength."",""action_type"":""add"",""created_at"":""2026-08-03 14:07:50"",""updated_at"":""2026-08-03 14:07:50""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178599099752.png""},""rationale"":""6.47% up."",""action_type"":""close"",""created_at"":""2026-08-06 10:06:38"",""updated_at"":""2026-08-06 10:06:38""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785990998,1785746270,mc_pro_plus,N,3,
