pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,chartType,displayLock,scanproflg
1792,21,equity,Muthoot Finance,nse,Falling Trendline,Bullish Reversal,1 day,MF19,Closed,Y,0,1970-01-01,2026-09-02 09:23:09,2026-08-24 10:38:11,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Muthoot Finance"",""sc_symbol"":""MUTHOOTFIN"",""sc_scripcode"":""533398"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""3165.30"",""pattern_type"":""buy"",""cmp"":""2857.10"",""price_key"":""stk_MF19_N"",""target_price"":null,""target_return_prcnt"":""13.39"",""stoploss_price"":null,""stoploss_prcnt"":""8.10"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178754808927.png""},""rationale"":""Price has moved above the falling trendline, signaling a potential bullish reversal as buyers regain control and momentum strengthens."",""action_type"":""add"",""created_at"":""2026-08-24 10:38:11"",""updated_at"":""2026-08-24 10:38:11""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178754808927.png""},""rationale"":""pattern Failed."",""action_type"":""close"",""created_at"":""2026-09-02 09:23:09"",""updated_at"":""2026-09-02 09:23:09""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788321189,1787548091,mc_pro_plus,N,3
1802,21,equity,Solar Industries India,nse,Rectangle Pattern,Bullish Breakout,1 hour,SE20,Closed,Y,0,1970-01-01,2026-09-02 09:20:33,2026-08-27 09:40:34,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Solar Industries India"",""sc_symbol"":""SOLARINDS"",""sc_scripcode"":""532725"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""20427.00"",""pattern_type"":""buy"",""cmp"":""19940.00"",""price_key"":""stk_SE20_N"",""target_price"":null,""target_return_prcnt"":""4.49"",""stoploss_price"":null,""stoploss_prcnt"":""1.94"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178780383337.png""},""rationale"":""After a rally, price consolidated sideways in a Rectangle pattern and has now broken above resistance, signaling bullish continuation."",""action_type"":""add"",""created_at"":""2026-08-27 09:40:34"",""updated_at"":""2026-08-27 09:40:34""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178780383337.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-09-02 09:20:33"",""updated_at"":""2026-09-02 09:20:33""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788321033,1787803834,mc_pro_plus,N,3
1794,21,equity,DLF,nse,Rectangle Pattern,Bullish Breakout,2 hours,D04,Closed,Y,0,1970-01-01,2026-09-02 09:20:02,2026-08-24 13:41:16,"{""chart_type"":""mc_pro_plus"",""sc_name"":""DLF"",""sc_symbol"":""DLF"",""sc_scripcode"":""532868"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""687.00"",""pattern_type"":""buy"",""cmp"":""656.10"",""price_key"":""stk_D04_N"",""target_price"":null,""target_return_prcnt"":""8.01"",""stoploss_price"":null,""stoploss_prcnt"":""4.22"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178755907487.png""},""rationale"":""The Rectangle pattern has broken above resistance, confirming a bullish breakout and signaling renewed buying momentum."",""action_type"":""add"",""created_at"":""2026-08-24 13:41:16"",""updated_at"":""2026-08-24 13:41:16""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178755907487.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-09-02 09:20:02"",""updated_at"":""2026-09-02 09:20:02""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788321002,1787559076,mc_pro_plus,N,3
1796,21,equity,Lodha Developers,nse,Horizontal Trendline,Resistance Breakout,1 hour,MD04,Closed,Y,0,1970-01-01,2026-09-02 09:18:53,2026-08-25 10:18:36,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Lodha Developers"",""sc_symbol"":""LODHA"",""sc_scripcode"":""543287"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1276.40"",""pattern_type"":""buy"",""cmp"":""1171.60"",""price_key"":""stk_MD04_N"",""target_price"":null,""target_return_prcnt"":""3.65"",""stoploss_price"":null,""stoploss_prcnt"":""2.77"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178763331422.png""},""rationale"":""Price has broken above the horizontal resistance, confirming a bullish breakout and signaling strengthening buying momentum."",""action_type"":""add"",""created_at"":""2026-08-25 10:18:36"",""updated_at"":""2026-08-25 10:18:36""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178763331422.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-09-02 09:18:53"",""updated_at"":""2026-09-02 09:18:53""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788320933,1787633316,mc_pro_plus,N,3
1758,21,equity,Eicher Motors,nse,Ascending Triangle,Bullish Breakout,30 mins,EM,Closed,Y,0,1970-01-01,2026-09-01 11:20:09,2026-08-11 09:48:01,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Eicher Motors"",""sc_symbol"":""EICHERMOT"",""sc_scripcode"":""505200"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""8084.00"",""pattern_type"":""buy"",""cmp"":""8010.50"",""price_key"":""stk_EM_N"",""target_price"":null,""target_return_prcnt"":""2.30"",""stoploss_price"":null,""stoploss_prcnt"":""1.35"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178642188090.png""},""rationale"":""The Ascending Triangle pattern has broken above resistance, confirming a bullish breakout and signaling strengthening buying momentum."",""action_type"":""add"",""created_at"":""2026-08-11 09:48:01"",""updated_at"":""2026-08-11 09:48:01""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178642188090.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-09-01 11:20:09"",""updated_at"":""2026-09-01 11:20:09""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788241809,1786421881,mc_pro_plus,N,3
1786,21,equity,AFFLE 3I,nse,Ascending Triangle,Resistance Breakout,1 day,AI72,Closed,Y,0,1970-01-01,2026-09-01 10:41:53,2026-08-20 12:13:37,"{""chart_type"":""mc_pro_plus"",""sc_name"":""AFFLE 3I"",""sc_symbol"":""AFFLE"",""sc_scripcode"":""542752"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1730.10"",""pattern_type"":""buy"",""cmp"":""1577.00"",""price_key"":""stk_AI72_N"",""target_price"":null,""target_return_prcnt"":""12.54"",""stoploss_price"":null,""stoploss_prcnt"":""8.10"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178720821554.png""},""rationale"":""The Ascending Triangle has broken above resistance, confirming a bullish breakout and signaling strong buying momentum."",""action_type"":""add"",""created_at"":""2026-08-20 12:13:37"",""updated_at"":""2026-08-20 12:13:37""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178720821554.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-09-01 10:41:53"",""updated_at"":""2026-09-01 10:41:53""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788239513,1787208217,mc_pro_plus,N,3
1787,21,equity,ACME Solar Holdings,nse,Horizontal Trendline,Bullish Breakout,4 hours,ASH02,Closed,Y,0,1970-01-01,2026-09-01 09:53:13,2026-08-21 10:09:51,"{""chart_type"":""mc_pro_plus"",""sc_name"":""ACME Solar Holdings"",""sc_symbol"":""ACMESOLAR"",""sc_scripcode"":""544283"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""405.75"",""pattern_type"":""buy"",""cmp"":""396.20"",""price_key"":""stk_ASH02_N"",""target_price"":null,""target_return_prcnt"":""8.69"",""stoploss_price"":null,""stoploss_prcnt"":""4.62"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178728719070.png""},""rationale"":""Price has broken above the horizontal trendline resistance, confirming a bullish breakout and signaling renewed buying momentum."",""action_type"":""add"",""created_at"":""2026-08-21 10:09:51"",""updated_at"":""2026-08-21 10:09:51""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178728719070.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-09-01 09:53:13"",""updated_at"":""2026-09-01 09:53:13""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788236593,1787287191,mc_pro_plus,N,3
1783,21,equity,Welspun Living,nse,Rectangle Pattern,Resistance Breakout,1 week,WI03,Closed,Y,0,1970-01-01,2026-08-31 14:10:26,2026-08-19 14:07:29,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Welspun Living"",""sc_symbol"":""WELSPUNLIV"",""sc_scripcode"":""514162"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""180.46"",""pattern_type"":""buy"",""cmp"":""194.65"",""price_key"":""stk_WI03_N"",""target_price"":null,""target_return_prcnt"":""16.37"",""stoploss_price"":null,""stoploss_prcnt"":""8.57"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178712864894.png""},""rationale"":""Price has broken above the rectangle pattern, with a higher volume confirming the breakout."",""action_type"":""add"",""created_at"":""2026-08-19 14:07:29"",""updated_at"":""2026-08-19 14:07:29""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178816562459.png""},""rationale"":""8.42% up"",""action_type"":""close"",""created_at"":""2026-08-31 14:10:26"",""updated_at"":""2026-08-31 14:10:26""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788165626,1787128649,mc_pro_plus,N,3
1755,21,equity,Cholamandalam Investment and Finance Company,nse,Horizontal Resistance,Breakout Retest,2 hours,CIF01,Closed,Y,0,1970-01-01,2026-08-31 14:01:22,2026-08-10 10:59:53,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Cholamandalam Investment and Finance Company"",""sc_symbol"":""CHOLAFIN"",""sc_scripcode"":""511243"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1891.00"",""pattern_type"":""buy"",""cmp"":""1827.60"",""price_key"":""stk_CIF01_N"",""target_price"":null,""target_return_prcnt"":""3.23"",""stoploss_price"":null,""stoploss_prcnt"":""1.96"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178634019362.png""},""rationale"":""Price has broken above the horizontal resistance and successfully retested the level, confirming the breakout and strengthening the bullish setup."",""action_type"":""add"",""created_at"":""2026-08-10 10:59:53"",""updated_at"":""2026-08-10 11:06:34""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178634019362.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-08-31 14:01:22"",""updated_at"":""2026-08-31 14:01:22""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788165082,1786339793,mc_pro_plus,N,3
1791,21,index,NIFTY Realty,nse,Symmetrical Triangle,Bullish Continuation,2 hours,in;crl,Closed,Y,0,1970-01-01,2026-08-31 09:48:43,2026-08-24 09:44:15,"{""chart_type"":""mc_pro_plus"",""sc_name"":""NIFTY Realty"",""sc_symbol"":""34"",""sc_scripcode"":""34"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""917.40"",""pattern_type"":""buy"",""cmp"":""891.75"",""price_key"":""indices_i_in;crl"",""target_price"":null,""target_return_prcnt"":""2.46"",""stoploss_price"":null,""stoploss_prcnt"":""1.35"",""ind_id"":""34"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178754485485.png""},""rationale"":""Symmetrical Triangle signals bullish continuation, while RSI above 60 confirms strong momentum and supports the prevailing uptrend."",""action_type"":""add"",""created_at"":""2026-08-24 09:44:15"",""updated_at"":""2026-08-24 09:44:15""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178754485485.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-08-31 09:48:43"",""updated_at"":""2026-08-31 09:48:43""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1788149923,1787544855,mc_pro_plus,N,3
